"","GSM3359632","GSM3359633","GSM3359634","GSM3359635","GSM3359636","GSM3359637","GSM3359638","GSM3359639","GSM3359640","GSM3359641","GSM3359642","GSM3359643"
"BNIP1",3.74333061118754,3.46915833520533,3.45328097103572,3.64847936534985,3.61947006435099,3.4977536639104,3.51142767050377,3.2364877620332,3.38733637915341,3.63653051055504,4.54100358171916,3.87414676464937
"FOXJ2",3.43252930567226,3.46457510813394,3.5902822418688,3.36630735766991,3.54097220653026,3.60262018588727,3.526853363524,3.46618873808671,3.39081225516967,3.25329503014518,3.85640235573295,3.12785303296502
"DGLUCY",4.21957073054259,3.99241078149147,4.24894886693779,4.2976468389448,4.16704498260618,4.30517386968677,3.69569008741142,4.64940186893652,4.11158052812016,4.14894486019372,3.40019987421825,4.23997867673773
"VEZF1",6.10131080438237,6.66024579057195,6.27379691003881,6.52202013238589,6.49245285287701,6.38408864640818,5.45245154840948,6.12822451165962,5.00936722859161,4.6140637239815,6.39814274189678,6.2544414748763
"ATP6V0D1",7.32196010956068,7.17075124768657,7.6266995000781,7.52117915542967,7.35268123522366,7.36916765554515,7.3318153028326,7.70657102824728,7.33227593217983,7.31157313801999,7.989566137908,7.70311974533301
"LHFPL6",2.3377951348443,2.14883561732649,2.33716998065984,1.82905573086444,2.09039343964799,2.18376106368315,2.4065425395929,2.31666491389459,2.56262164648992,2.74961571352623,2.34034753710237,1.81539435467459
"KPNA3",5.55120275233849,6.08374817314325,5.02607147733894,5.91790775500801,5.71517025157043,5.18783066491494,5.31873445642962,5.30483165354377,4.70002978948344,4.5376703790735,6.25456893435516,5.85393135787467
"HEY1",1.76363798201319,1.78931170985394,2.10004776722658,1.57930475133728,1.88934394109747,2.29585323338898,2.21488296004575,1.80282089527031,2.2309775241351,2.18300778647878,1.78511891015447,1.74307086714286
"BTD",3.7489153436716,3.39057541988387,3.93161346284737,3.25534524478678,3.77638114800354,3.6287158203105,3.55525258114149,3.31824783682518,3.53286275502836,2.56972580506052,3.00669667784839,3.31429684629109
"TOMM6",6.54234226989821,6.95413787248498,6.21831700015628,7.20269119918574,6.73650399950103,6.53888615542393,6.79188783107075,6.75914415048768,6.42290490326436,5.98660664068317,7.11721557945189,6.82763973767687
"REC8",5.42070641812115,5.04479465263594,5.10541601330176,6.2355227051422,4.97068644026765,4.99505121944988,5.73315900491853,5.57884194683508,5.8672132890925,6.26391124373501,6.50390681527222,5.10937604428765
"TOE1",4.27550473652748,4.05340606041996,3.87830277896879,4.10990554014437,4.13395426095996,3.94368307622426,3.88912106740205,3.8803247460511,4.28750039328226,4.16308271863692,3.94507775619079,4.13106746085403
"COQ6",2.51567449328626,2.24630637438524,2.4315633563782,2.46891651033012,2.28494895556622,2.4464630251012,2.47170941610514,2.42617543617363,2.45093913814383,2.75245215728777,2.20830509708779,2.41465394573735
"TMEM9B",5.88940031715758,6.6631988776515,5.98069156529463,6.64985204727285,6.43608959902173,5.97605360040255,5.8138983112583,6.25049853667551,6.12077769257371,5.53951323733466,6.81538393607628,6.71047678971103
"PYCR1",3.58115407984599,3.41709049490378,3.69684319547045,3.02360967532762,3.41011282717285,3.55277573491903,3.78151947116725,3.45782100602342,4.09348072068236,3.99346344304081,3.29602749042545,3.38927289320875
"SLC27A2",2.05619446150792,2.04187416631961,2.56573025087753,2.29532938104529,2.22075349949382,2.19736154166566,2.49393209476008,2.07953758566501,2.74844493043336,3.1035183249766,3.92767869823103,2.49834077007101
"DDA1",4.27310058758587,4.04768291966491,4.13901531548305,4.48909718116932,4.28734987930312,4.22912279638223,4.80499352036019,4.35924960287719,4.43399940694543,4.82932696955321,5.37158332800576,4.4232144775819
"RAB22A",6.03498614762575,6.0761568695588,5.78943578041369,6.04549401825613,6.1007532904339,6.19312136087069,5.5080610184679,5.9226606341239,5.58353884271134,4.99861490042823,5.61979079243817,6.19126019042438
"HNRNPAB",6.12901686647281,6.37299860202559,5.75444299391873,6.83790307237581,6.3692513385905,5.72075450162969,6.72470376176258,6.27868484528415,5.88652956238085,6.4851455029476,5.85851948623889,6.74775757572817
"GSPT1",5.66733545345904,6.13951824587598,5.79698569156789,5.17922989941468,5.65645385034498,6.11993988971154,4.86920160696441,5.77708691393753,5.76427017765741,4.37224256339296,4.57840541247788,5.21424815481278
"SMIM12",5.59706782248673,5.7079970144548,5.49493787723276,5.79386120952659,5.76835337440254,5.5188726328053,5.03063393972942,5.81235130116283,5.39766639641171,4.89443507909052,6.11440253015941,5.84699210919018
"BCS1L",3.06092905651917,2.89082398726636,2.56058662631722,2.82444205998502,2.71116921016117,2.86791994003574,3.02291834927667,2.88755382628384,3.2747897844972,3.08568880144594,2.40236586529086,3.06561629871538
"R3HDM4",8.21247103422437,8.01600799214757,8.46043463821126,7.74158085891526,8.21876805722606,8.59657599206792,7.98334298942482,8.46190223156221,8.83038517855806,8.41172920376372,7.88713368433412,7.90247005340259
"HLA-F",5.58394780612624,5.58611781267255,5.90409616460215,5.84655583329374,5.53535648024316,5.57889142762328,5.41800159394227,6.03513608005944,5.61774671077821,5.75541437313301,5.79212809007924,5.51931757305882
"KTI12",4.19096527226693,4.73675518731999,3.72442738613914,4.68058095173263,4.4222571476171,3.7343794884516,4.24966977495307,4.47530532904349,4.08883479926259,3.61362275205502,4.57729382149427,4.8366156617212
"PRP4K",4.94180993691864,5.33539875844135,4.67312377817072,5.51372499501637,4.96185116497166,5.03173167372228,4.31808417150159,4.80980285489509,4.31112490429091,3.5496250708418,4.21393640363342,4.73425454188782
"C1orf115",2.61850259442467,2.41105515225497,2.31101496794891,1.82108282608542,2.37680089667691,2.33002886852625,2.48434776760359,2.41331417478633,2.79526157072049,1.82793657776865,1.88203448309214,2.19008554386172
"CAPRIN1",4.1900491384499,4.44682150152846,4.09942956639525,4.52067148583363,4.34584865662574,4.08560501384181,4.15234377711502,4.31280867016521,4.09136232847402,3.96789167988794,4.47108197801897,4.70061595686311
"PRUNE2",1.97376998526376,1.88647276733844,2.42058505316753,2.3228171953308,1.86136608496128,1.98675316060127,1.97657737453032,3.20083462361317,2.30515183310715,1.75596409980719,2.32169899643001,2.05216453008415
"ITGA7",2.41782947944071,2.08939283228574,2.4134015512823,2.13992528450879,2.61447259782513,1.95069800376405,2.57587901031312,2.60420143999187,3.05748743009957,2.30916875786064,2.55491628233656,2.32501465766377
"SLC25A42",3.4339418657317,3.37090108977053,3.34457294348377,3.56737744904449,3.2753720036546,3.52398967325451,3.40620535286876,3.12623809240848,3.56758992481618,3.22452046323044,3.4090820641291,3.16117521353303
"SPIDR",4.09713468312333,3.91597935123832,3.92520129631187,4.16808859989552,4.1704658768722,4.12373576456989,3.6253593754057,3.82752779014496,3.78911989138475,3.67517913350809,3.24049869638654,3.82958002884808
"MARF1",6.38996381963563,6.38713053412903,6.77658674932022,5.8348970570109,6.39551894350375,6.36804405531113,4.76264708023798,6.416636343003,5.94785803458742,4.96374039914866,5.46805426289532,6.04958854606182
"TBC1D13",3.67550247394754,3.35217041324966,3.54751525374205,3.4179005036946,3.51110128270036,3.48917913896114,3.54279290668728,3.55993108547104,3.83340306903437,3.93069400203461,3.56907724472392,3.51424495177496
"HINFP",3.00930772717988,3.23991772868835,3.34816060858822,3.13642405705877,3.10162999013165,3.34508719681885,2.51714992341412,3.41761355557565,3.59227703828971,3.00539724895741,3.03210454052259,3.15265690899446
"PPP1R10",5.30704299229059,5.18255697796017,5.43977767655039,5.11791249442193,5.25613281141324,5.28274619178297,4.99794842692518,5.88891358034481,5.17584771991588,5.2858344530158,4.84887324803821,5.73570030710762
"ABHD4",3.29363064119054,3.44677490839351,3.9977503707973,3.26483211151793,3.37580716458126,3.46145029216822,2.83653195698736,3.57484774634967,3.48008378521568,3.68263383771323,3.58210087119134,3.25201865929401
"URGCP",3.07632023803745,2.82129428551948,2.87451405600386,2.59867907909015,2.83817476600777,2.96756651534855,2.79080488071691,2.61135013460899,3.03838014530387,2.77458836416071,2.71898256158355,2.90803682740985
"YJU2B",4.60406423017017,4.86470348843575,4.60180777036558,4.59775278775075,4.5917731929924,4.66406647602683,3.95975989810811,4.54631221011872,3.84441315618723,4.05892213074523,5.01825696935366,4.595449913053
"ANKRD27",5.10541601330176,5.48926148402013,4.82655665081939,5.52643415322245,5.58043328783149,5.13625991092671,4.13018579455427,5.33833149102094,4.72800577169965,3.68893831465687,4.51467586653024,5.45960721797271
"NOTCH1",4.86165705340067,4.4478344242434,5.05299857538415,4.56649804858106,4.73687348994934,5.0547092101579,4.70903045137382,4.49724087688656,4.90733147753709,4.8954097593928,4.38250313564564,4.42047568446591
"ERF",5.44509875636516,4.91737435410604,5.29787383995124,4.63415802170614,4.89333494931336,5.37182096399789,5.00536086298383,4.69874090915969,5.02684201597529,4.6077031770365,5.24044475442041,4.56431804555598
"ACACA",2.26957689022427,2.33409867125505,2.26488286851161,2.30132296759733,2.28233966015297,2.29942885253988,2.64444536259603,2.06972327726527,2.59556804412554,2.3547295559957,2.33348895632614,2.51063528377029
"SMAD3",4.15575103505933,3.78607098989118,3.56149711883612,4.26812910402958,3.97076658459504,3.8798879076259,3.81686273976754,3.91498202806696,3.91518389182021,4.11927488327422,5.51546477813468,3.96943470083874
"ANGPTL2",2.16518300924599,1.82364880340993,2.06482431430276,1.72412730244646,1.97726426734143,1.98974123106652,2.25199917901529,1.73446197052676,2.39508633134426,2.03421275108332,2.0123148251118,1.72844604485836
"HNRNPUL1",5.59546182338071,5.62338627289094,5.13980832631383,5.87939968426876,5.50093965869972,5.54479921963078,5.81615746059254,5.36526873164266,5.11268220246786,5.92820395444203,6.53565591691597,5.5441297138967
"TAX1BP1",7.38764061610146,7.33350573065105,7.47394015272232,7.54086345515971,7.23662605683259,7.27529561940048,6.96744999800806,7.51836174083366,6.89779338789168,6.59406098970396,7.96721568904926,7.52267546345574
"EIF3L",7.80400740760442,7.48141603137138,6.48189242751097,7.94844934974452,7.35257015243449,7.37059822091017,7.49640941590558,6.54462013829423,6.07615347983386,6.95720064848024,7.79428022693408,7.02311242670438
"IFRD2",3.30227614453484,3.56566553409311,3.55749342946907,3.76323306621054,3.65336858576197,3.71110992727125,3.46084276503363,3.63309966673834,3.6640599397275,2.89759724846593,3.47080923487331,3.72390339841664
"MYL2",2.0066822855705,1.55539112426483,1.87400673425511,1.58325329082693,1.62297080893559,1.77436843357904,2.04046137559735,2.09346814399208,1.8685284727299,2.61732728744862,2.062878568123,2.00530162251967
"NDUFB4",6.33372951224011,6.66821170930099,6.15170302096427,7.17211823877053,6.62717763769887,6.37373328176421,6.97757445085848,6.87128014109906,6.32976659599543,6.52070224852219,7.03150822236946,7.15859130756103
"RPRD1B",3.34398606551695,3.31358430513776,3.24272958016657,3.21300074053873,3.20377407045227,3.29206353918692,2.83680686760548,3.1120854089253,3.22848851921763,3.06599671156302,3.63968018120201,3.34340803881716
"TRIAP1",5.42722066691988,5.82465131725473,4.84791282757411,6.40882613884539,5.37947440195803,5.04681752078048,5.18550935296123,5.40635780039591,4.58871427996476,4.76706698089965,5.02993085664982,5.8720820867305
"NDUFV2",7.40350009169833,7.39383491813457,6.86261022357117,7.93685447619975,7.52808478596176,7.23563759250297,7.87222291297641,7.63047816060437,7.01228302383846,7.62331664952375,8.64324592910777,7.94787174678847
"EIF4EBP1",4.24686929596268,4.49195710399346,4.39549327792613,4.96631100416462,4.71201019258549,4.19609761881485,4.68664853974232,4.52179561747963,4.50627377127218,4.64945699819364,5.87364399076937,4.12197410454413
"MRPL45",4.18130459177274,4.30765300949853,3.3804785509774,4.61923522991452,4.33321420034793,4.25291172059926,4.79245500902967,3.92840883330293,4.02482085203582,4.19891636890175,4.3619738348372,4.38865529998281
"UBL3",6.46823671478679,6.35662821589687,6.22717864106839,6.40476054379727,6.25350084512165,6.19560054329563,5.30509315290685,6.14704253509966,5.40930837503135,4.64802925688184,6.01354070123599,5.83766024874981
"APBB3",3.8046199475768,3.53958306844401,3.80368664320874,3.85029899928811,3.70682810376496,3.92190162331932,3.89881158435904,3.28739928102105,3.91005081409153,3.99224207467037,3.51244045485834,3.47118217020998
"FXYD5",5.36405602663906,5.27013186650917,4.44818047732923,5.53539674125005,5.513715137098,4.95348610602361,5.2805443428953,4.96359320477611,4.99429079568295,5.33485444287589,5.54494111429807,5.00039296237539
"HK1",6.22949063477071,6.48374782837364,6.99202054671195,6.31948098212298,6.47494320371488,6.43905866503732,6.50503858224422,6.74006606616365,6.31003299256764,6.35404567118358,6.34849519459398,6.74742959326485
"CDKN2A",2.93768340606938,2.91951329237016,3.04533952875387,2.74588546417615,2.96240492534628,3.03914046363455,3.20147925410916,2.95616931253666,3.20739473731103,3.29087074954453,3.2211221564935,3.17441467654368
"NME1-NME2",7.27165520729569,7.66228179196704,6.13602355774364,8.59199634677961,7.33180541055756,7.02266407262522,9.26419516341075,7.13105220174927,6.73262882431498,8.54231942306046,8.79010710673819,7.47322870966027
"SEMA4B",4.92800524723837,4.85885138556809,5.72905279779573,5.00475039721512,5.03186156413994,4.97724058916576,4.7749478117053,5.4378272567186,5.27860688214463,4.3529111556712,4.99358057200106,5.06683758881832
"TACC3",4.22446659899922,3.83542031244158,4.40246021718054,4.39448637589402,4.34695842644655,4.44166744858408,4.34035848033688,3.80350066653698,3.99041292446239,4.26406473537809,3.68956449649251,4.18392620669266
"CCDC25",3.62113998163595,3.82071540986319,2.97225662495042,4.19138693966173,3.72496380314066,3.41257200219991,3.70069002164619,3.59033144784303,3.24096922184839,3.42395086694179,4.21252639722158,3.78279888787954
"RPP25",1.67947159154479,1.7488456936966,1.38927208017322,1.82115198197747,1.4896083601761,1.67006150036482,1.88108581373016,1.67659840419007,1.62764371605716,1.79106684263731,1.71828691639784,2.00685777288311
"PLAC9",2.85501823352397,2.77380436322009,2.80012234131763,2.56302618370249,2.58243157166934,2.87678656035501,2.92533677115462,2.67288483336023,3.06956062218841,2.69839932964265,2.71601789152402,2.85501823352397
"HSD11B2",2.5008030218762,2.28330865583901,2.71728023576001,2.17334077053828,2.53006873744714,2.50152988180627,2.94024822744971,2.42730732202228,2.81383792577838,2.92648324313368,2.50854363326848,2.34217052043275
"PAFAH1B3",4.25626253784766,3.87374555753142,3.91835436930877,4.45686113119362,3.98393551355312,4.10303625498582,5.11567014196932,3.52092154335004,4.29342487856815,4.38900835510482,3.97030020579153,4.13611975322978
"MYO18A",2.89454518275484,2.63014509170107,2.79668003204613,2.86473549038495,2.85458664408378,2.55814707064809,2.82561266510035,2.75202278297049,3.19049422578342,2.91860851394966,2.60145877474477,2.5919195105031
"PDLIM2",4.72621903519011,4.39659623271728,4.56377263357725,4.50112648273093,4.5941649956285,4.39070446841258,4.29494805821825,4.28113542896044,4.32860234788064,4.50248161041694,4.29687656299659,4.36460039022926
"GSE1",5.91274851222598,5.815772252175,5.09040420169993,5.9926361552937,5.69243868485739,5.26100708411555,4.38643020382612,5.05021351830179,4.7175785164631,4.69673534197554,6.31206582068546,4.95744012589287
"HEG1",4.03369644858482,4.31215071064207,3.8520432177765,4.31978085558841,4.22920395994897,3.66831092059199,3.94938813926409,4.29335055498117,4.78503265655016,3.84169012512578,4.46803484951526,4.80243225046194
"TMUB1",5.50726358316046,5.45574408081712,5.43243923273485,5.590603370243,5.60798497168245,5.46252489600702,5.99631941553626,5.72317416172765,5.78921391194299,6.28925383673874,6.04651725603166,5.72319495150202
"RBM33",5.13950793751115,4.62204048608412,4.97427629389326,5.1392199765796,5.0199884670647,5.03449200980184,4.82512478026032,4.64433327489332,4.87121174727923,4.2672424766432,4.86588454177976,4.65177320612076
"ACADSB",2.37375315287592,2.41577252932362,1.64769640748653,2.55734057565602,2.45421419474688,2.39757322095099,1.72920901407079,1.88115950307932,1.82294051633307,2.03180000405905,1.75325314016204,1.56961682837276
"LRP11",2.11488648264145,2.02075703685952,2.10081795204292,1.93579260524373,1.88119519463607,1.92362084383585,1.83605327234421,1.84804234130576,2.39087930925135,2.0449669620762,1.9094201515784,2.07635537546227
"SLC16A2",2.49661638685786,2.3701506583755,2.62414707926481,2.06214370266958,2.60684534460602,2.49304224402821,3.25928151534208,2.57677380287423,3.09028962195523,2.26404467081771,2.95037416896877,2.52361143601041
